,geography,stratum,date,organism,resistance_pct,series_id,model_region,prescribing_rate,month
9817,South West,Piperacillin with tazobactam,2023-03-01,P-aeruginosa,0.0,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.51,3
9818,South West,Piperacillin with tazobactam,2023-04-01,P-aeruginosa,0.0,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.51,4
9819,South West,Piperacillin with tazobactam,2023-05-01,P-aeruginosa,2.33,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.52,5
9820,South West,Piperacillin with tazobactam,2023-06-01,P-aeruginosa,2.3,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.52,6
9821,South West,Piperacillin with tazobactam,2023-07-01,P-aeruginosa,5.15,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.52,7
9822,South West,Piperacillin with tazobactam,2023-08-01,P-aeruginosa,4.49,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.52,8
9823,South West,Piperacillin with tazobactam,2023-09-01,P-aeruginosa,7.69,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.52,9
9824,South West,Piperacillin with tazobactam,2023-10-01,P-aeruginosa,5.38,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.52,10
9825,South West,Piperacillin with tazobactam,2023-11-01,P-aeruginosa,5.56,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.52,11
9826,South West,Piperacillin with tazobactam,2023-12-01,P-aeruginosa,2.38,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.47,12
9827,South West,Piperacillin with tazobactam,2024-01-01,P-aeruginosa,1.43,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.46,1
9828,South West,Piperacillin with tazobactam,2024-02-01,P-aeruginosa,1.61,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.46,2
9829,South West,Piperacillin with tazobactam,2024-03-01,P-aeruginosa,3.12,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.45,3
9830,South West,Piperacillin with tazobactam,2024-04-01,P-aeruginosa,8.45,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.46,4
9831,South West,Piperacillin with tazobactam,2024-05-01,P-aeruginosa,9.64,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.47,5
9832,South West,Piperacillin with tazobactam,2024-06-01,P-aeruginosa,15.0,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.47,6
9833,South West,Piperacillin with tazobactam,2024-07-01,P-aeruginosa,12.68,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.47,7
9834,South West,Piperacillin with tazobactam,2024-08-01,P-aeruginosa,13.16,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.46,8
9835,South West,Piperacillin with tazobactam,2024-09-01,P-aeruginosa,11.49,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.45,9
9836,South West,Piperacillin with tazobactam,2024-10-01,P-aeruginosa,10.31,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.45,10
9837,South West,Piperacillin with tazobactam,2024-11-01,P-aeruginosa,8.43,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.44,11
9838,South West,Piperacillin with tazobactam,2024-12-01,P-aeruginosa,5.56,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.44,12
9839,South West,Piperacillin with tazobactam,2025-01-01,P-aeruginosa,8.7,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.43,1
9840,South West,Piperacillin with tazobactam,2025-02-01,P-aeruginosa,11.29,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.41,2
9841,South West,Piperacillin with tazobactam,2025-03-01,P-aeruginosa,8.2,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.4,3
9842,South West,Piperacillin with tazobactam,2025-04-01,P-aeruginosa,4.11,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.38,4
9843,South West,Piperacillin with tazobactam,2025-05-01,P-aeruginosa,1.16,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.35,5
9844,South West,Piperacillin with tazobactam,2025-06-01,P-aeruginosa,4.35,P-aeruginosa__Piperacillin with tazobactam__South West,South West,1.35,6
9845,West Midlands,Piperacillin with tazobactam,2020-08-01,P-aeruginosa,11.46,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.49,8
9846,West Midlands,Piperacillin with tazobactam,2020-09-01,P-aeruginosa,10.48,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.48,9
9847,West Midlands,Piperacillin with tazobactam,2020-10-01,P-aeruginosa,9.18,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.46,10
9848,West Midlands,Piperacillin with tazobactam,2020-11-01,P-aeruginosa,10.68,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.43,11
9849,West Midlands,Piperacillin with tazobactam,2020-12-01,P-aeruginosa,7.14,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.38,12
9850,West Midlands,Piperacillin with tazobactam,2021-01-01,P-aeruginosa,6.19,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.33,1
9851,West Midlands,Piperacillin with tazobactam,2021-02-01,P-aeruginosa,5.41,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.29,2
9852,West Midlands,Piperacillin with tazobactam,2021-03-01,P-aeruginosa,13.46,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.26,3
9853,West Midlands,Piperacillin with tazobactam,2021-04-01,P-aeruginosa,14.29,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.25,4
9854,West Midlands,Piperacillin with tazobactam,2021-05-01,P-aeruginosa,13.13,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.25,5
9855,West Midlands,Piperacillin with tazobactam,2021-06-01,P-aeruginosa,8.57,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.26,6
9856,West Midlands,Piperacillin with tazobactam,2021-07-01,P-aeruginosa,6.96,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.28,7
9857,West Midlands,Piperacillin with tazobactam,2021-08-01,P-aeruginosa,6.77,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.3,8
9858,West Midlands,Piperacillin with tazobactam,2021-09-01,P-aeruginosa,5.0,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.31,9
9859,West Midlands,Piperacillin with tazobactam,2021-10-01,P-aeruginosa,5.15,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.34,10
9860,West Midlands,Piperacillin with tazobactam,2021-11-01,P-aeruginosa,7.56,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.37,11
9861,West Midlands,Piperacillin with tazobactam,2021-12-01,P-aeruginosa,7.89,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.41,12
9862,West Midlands,Piperacillin with tazobactam,2022-01-01,P-aeruginosa,9.01,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.41,1
9863,West Midlands,Piperacillin with tazobactam,2022-02-01,P-aeruginosa,11.01,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.43,2
9864,West Midlands,Piperacillin with tazobactam,2022-03-01,P-aeruginosa,12.0,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.46,3
9865,West Midlands,Piperacillin with tazobactam,2022-04-01,P-aeruginosa,13.59,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.48,4
9866,West Midlands,Piperacillin with tazobactam,2022-05-01,P-aeruginosa,8.99,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.5,5
9867,West Midlands,Piperacillin with tazobactam,2022-06-01,P-aeruginosa,5.56,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.51,6
9868,West Midlands,Piperacillin with tazobactam,2022-07-01,P-aeruginosa,2.41,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.52,7
9869,West Midlands,Piperacillin with tazobactam,2022-08-01,P-aeruginosa,4.76,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.53,8
9870,West Midlands,Piperacillin with tazobactam,2022-09-01,P-aeruginosa,11.21,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.52,9
9871,West Midlands,Piperacillin with tazobactam,2022-10-01,P-aeruginosa,10.32,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.52,10
9872,West Midlands,Piperacillin with tazobactam,2022-11-01,P-aeruginosa,10.57,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.53,11
9873,West Midlands,Piperacillin with tazobactam,2022-12-01,P-aeruginosa,9.01,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.6,12
9874,West Midlands,Piperacillin with tazobactam,2023-01-01,P-aeruginosa,11.93,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.65,1
9875,West Midlands,Piperacillin with tazobactam,2023-02-01,P-aeruginosa,13.4,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.68,2
9876,West Midlands,Piperacillin with tazobactam,2023-03-01,P-aeruginosa,8.25,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.7,3
9877,West Midlands,Piperacillin with tazobactam,2023-04-01,P-aeruginosa,9.3,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.71,4
9878,West Midlands,Piperacillin with tazobactam,2023-05-01,P-aeruginosa,5.75,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.71,5
9879,West Midlands,Piperacillin with tazobactam,2023-06-01,P-aeruginosa,13.59,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.72,6
9880,West Midlands,Piperacillin with tazobactam,2023-07-01,P-aeruginosa,13.46,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.71,7
9881,West Midlands,Piperacillin with tazobactam,2023-08-01,P-aeruginosa,12.71,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.72,8
9882,West Midlands,Piperacillin with tazobactam,2023-09-01,P-aeruginosa,6.48,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.72,9
9883,West Midlands,Piperacillin with tazobactam,2023-10-01,P-aeruginosa,5.61,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.72,10
9884,West Midlands,Piperacillin with tazobactam,2023-11-01,P-aeruginosa,7.62,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.72,11
9885,West Midlands,Piperacillin with tazobactam,2023-12-01,P-aeruginosa,8.51,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.66,12
9886,West Midlands,Piperacillin with tazobactam,2024-01-01,P-aeruginosa,6.06,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.65,1
9887,West Midlands,Piperacillin with tazobactam,2024-02-01,P-aeruginosa,4.04,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.65,2
9888,West Midlands,Piperacillin with tazobactam,2024-03-01,P-aeruginosa,3.49,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.64,3
9889,West Midlands,Piperacillin with tazobactam,2024-04-01,P-aeruginosa,5.68,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.66,4
9890,West Midlands,Piperacillin with tazobactam,2024-05-01,P-aeruginosa,11.11,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.67,5
9891,West Midlands,Piperacillin with tazobactam,2024-06-01,P-aeruginosa,14.55,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.67,6
9892,West Midlands,Piperacillin with tazobactam,2024-07-01,P-aeruginosa,13.68,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.67,7
9893,West Midlands,Piperacillin with tazobactam,2024-08-01,P-aeruginosa,10.08,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.66,8
9894,West Midlands,Piperacillin with tazobactam,2024-09-01,P-aeruginosa,5.74,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.66,9
9895,West Midlands,Piperacillin with tazobactam,2024-10-01,P-aeruginosa,5.6,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.65,10
9896,West Midlands,Piperacillin with tazobactam,2024-11-01,P-aeruginosa,7.63,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.64,11
9897,West Midlands,Piperacillin with tazobactam,2024-12-01,P-aeruginosa,9.32,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.65,12
9898,West Midlands,Piperacillin with tazobactam,2025-01-01,P-aeruginosa,9.01,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.63,1
9899,West Midlands,Piperacillin with tazobactam,2025-02-01,P-aeruginosa,7.69,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.61,2
9900,West Midlands,Piperacillin with tazobactam,2025-03-01,P-aeruginosa,11.58,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.59,3
9901,West Midlands,Piperacillin with tazobactam,2025-04-01,P-aeruginosa,14.63,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.57,4
9902,West Midlands,Piperacillin with tazobactam,2025-05-01,P-aeruginosa,14.12,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.54,5
9903,West Midlands,Piperacillin with tazobactam,2025-06-01,P-aeruginosa,9.2,P-aeruginosa__Piperacillin with tazobactam__West Midlands,Midlands,1.53,6
9904,Yorkshire and Humber,Piperacillin with tazobactam,2020-08-01,P-aeruginosa,3.7,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.56,8
9905,Yorkshire and Humber,Piperacillin with tazobactam,2020-09-01,P-aeruginosa,3.09,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.55,9
9906,Yorkshire and Humber,Piperacillin with tazobactam,2020-10-01,P-aeruginosa,3.37,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.52,10
9907,Yorkshire and Humber,Piperacillin with tazobactam,2020-11-01,P-aeruginosa,2.5,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.49,11
9908,Yorkshire and Humber,Piperacillin with tazobactam,2020-12-01,P-aeruginosa,3.9,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.45,12
9909,Yorkshire and Humber,Piperacillin with tazobactam,2021-01-01,P-aeruginosa,4.23,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.42,1
9910,Yorkshire and Humber,Piperacillin with tazobactam,2021-02-01,P-aeruginosa,3.85,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.39,2
9911,Yorkshire and Humber,Piperacillin with tazobactam,2021-03-01,P-aeruginosa,6.49,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.36,3
9912,Yorkshire and Humber,Piperacillin with tazobactam,2021-04-01,P-aeruginosa,4.65,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.34,4
9913,Yorkshire and Humber,Piperacillin with tazobactam,2021-05-01,P-aeruginosa,6.67,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.35,5
9914,Yorkshire and Humber,Piperacillin with tazobactam,2021-06-01,P-aeruginosa,2.25,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.36,6
9915,Yorkshire and Humber,Piperacillin with tazobactam,2021-07-01,P-aeruginosa,3.19,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.38,7
9916,Yorkshire and Humber,Piperacillin with tazobactam,2021-08-01,P-aeruginosa,3.16,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.39,8
9917,Yorkshire and Humber,Piperacillin with tazobactam,2021-09-01,P-aeruginosa,7.0,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.41,9
9918,Yorkshire and Humber,Piperacillin with tazobactam,2021-10-01,P-aeruginosa,8.04,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.44,10
9919,Yorkshire and Humber,Piperacillin with tazobactam,2021-11-01,P-aeruginosa,7.21,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.47,11
9920,Yorkshire and Humber,Piperacillin with tazobactam,2021-12-01,P-aeruginosa,6.6,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.51,12
9921,Yorkshire and Humber,Piperacillin with tazobactam,2022-01-01,P-aeruginosa,5.95,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.52,1
9922,Yorkshire and Humber,Piperacillin with tazobactam,2022-02-01,P-aeruginosa,6.58,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.53,2
9923,Yorkshire and Humber,Piperacillin with tazobactam,2022-03-01,P-aeruginosa,6.58,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.56,3
9924,Yorkshire and Humber,Piperacillin with tazobactam,2022-04-01,P-aeruginosa,5.97,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.58,4
