date,series_id,value
2024-08-01,K-pneumoniae__Carbapenems__North West,1.34
2024-09-01,K-pneumoniae__Carbapenems__North West,2.05
2024-10-01,K-pneumoniae__Carbapenems__North West,1.98
2024-11-01,K-pneumoniae__Carbapenems__North West,1.69
2024-12-01,K-pneumoniae__Carbapenems__North West,0.96
2025-01-01,K-pneumoniae__Carbapenems__North West,0.3
2025-02-01,K-pneumoniae__Carbapenems__North West,0.62
2025-03-01,K-pneumoniae__Carbapenems__North West,0.99
2025-04-01,K-pneumoniae__Carbapenems__North West,1.81
2025-05-01,K-pneumoniae__Carbapenems__North West,2.24
2025-06-01,K-pneumoniae__Carbapenems__North West,2.08
2021-08-01,K-pneumoniae__Carbapenems__South East,0.42
2021-09-01,K-pneumoniae__Carbapenems__South East,0.38
2021-10-01,K-pneumoniae__Carbapenems__South East,0.0
2021-11-01,K-pneumoniae__Carbapenems__South East,0.0
2021-12-01,K-pneumoniae__Carbapenems__South East,0.0
2022-01-01,K-pneumoniae__Carbapenems__South East,0.0
2022-02-01,K-pneumoniae__Carbapenems__South East,0.0
2022-03-01,K-pneumoniae__Carbapenems__South East,0.41
2022-04-01,K-pneumoniae__Carbapenems__South East,0.78
2022-05-01,K-pneumoniae__Carbapenems__South East,0.82
2022-06-01,K-pneumoniae__Carbapenems__South East,0.43
2022-07-01,K-pneumoniae__Carbapenems__South East,0.0
2022-08-01,K-pneumoniae__Carbapenems__South East,0.36
2022-09-01,K-pneumoniae__Carbapenems__South East,0.32
2022-10-01,K-pneumoniae__Carbapenems__South East,0.32
2022-11-01,K-pneumoniae__Carbapenems__South East,0.0
2022-12-01,K-pneumoniae__Carbapenems__South East,0.0
2023-01-01,K-pneumoniae__Carbapenems__South East,0.32
2023-02-01,K-pneumoniae__Carbapenems__South East,0.35
2023-03-01,K-pneumoniae__Carbapenems__South East,1.08
2023-04-01,K-pneumoniae__Carbapenems__South East,1.11
2023-05-01,K-pneumoniae__Carbapenems__South East,1.82
2023-06-01,K-pneumoniae__Carbapenems__South East,1.1
2023-07-01,K-pneumoniae__Carbapenems__South East,0.72
2023-08-01,K-pneumoniae__Carbapenems__South East,0.99
2023-09-01,K-pneumoniae__Carbapenems__South East,0.95
2023-10-01,K-pneumoniae__Carbapenems__South East,1.45
2023-11-01,K-pneumoniae__Carbapenems__South East,1.55
2023-12-01,K-pneumoniae__Carbapenems__South East,2.18
2024-01-01,K-pneumoniae__Carbapenems__South East,1.94
2024-02-01,K-pneumoniae__Carbapenems__South East,1.72
2024-03-01,K-pneumoniae__Carbapenems__South East,1.34
2024-04-01,K-pneumoniae__Carbapenems__South East,1.34
2024-05-01,K-pneumoniae__Carbapenems__South East,0.61
2024-06-01,K-pneumoniae__Carbapenems__South East,0.33
2024-07-01,K-pneumoniae__Carbapenems__South East,0.0
2024-08-01,K-pneumoniae__Carbapenems__South East,0.89
2024-09-01,K-pneumoniae__Carbapenems__South East,1.55
2024-10-01,K-pneumoniae__Carbapenems__South East,2.09
2024-11-01,K-pneumoniae__Carbapenems__South East,1.28
2024-12-01,K-pneumoniae__Carbapenems__South East,1.41
2025-01-01,K-pneumoniae__Carbapenems__South East,0.89
2025-02-01,K-pneumoniae__Carbapenems__South East,1.29
2025-03-01,K-pneumoniae__Carbapenems__South East,1.29
2025-04-01,K-pneumoniae__Carbapenems__South East,1.34
2025-05-01,K-pneumoniae__Carbapenems__South East,0.98
2025-06-01,K-pneumoniae__Carbapenems__South East,0.0
2021-08-01,K-pneumoniae__Carbapenems__South West,0.0
2021-09-01,K-pneumoniae__Carbapenems__South West,0.0
2021-10-01,K-pneumoniae__Carbapenems__South West,0.0
2021-11-01,K-pneumoniae__Carbapenems__South West,0.55
2021-12-01,K-pneumoniae__Carbapenems__South West,0.52
2022-01-01,K-pneumoniae__Carbapenems__South West,0.6
2022-02-01,K-pneumoniae__Carbapenems__South West,0.0
2022-03-01,K-pneumoniae__Carbapenems__South West,0.0
2022-04-01,K-pneumoniae__Carbapenems__South West,0.0
2022-05-01,K-pneumoniae__Carbapenems__South West,0.69
2022-06-01,K-pneumoniae__Carbapenems__South West,1.43
2022-07-01,K-pneumoniae__Carbapenems__South West,2.1
2022-08-01,K-pneumoniae__Carbapenems__South West,1.96
2022-09-01,K-pneumoniae__Carbapenems__South West,1.27
2022-10-01,K-pneumoniae__Carbapenems__South West,0.63
2022-11-01,K-pneumoniae__Carbapenems__South West,0.0
2022-12-01,K-pneumoniae__Carbapenems__South West,0.0
2023-01-01,K-pneumoniae__Carbapenems__South West,0.0
2023-02-01,K-pneumoniae__Carbapenems__South West,0.0
2023-03-01,K-pneumoniae__Carbapenems__South West,0.0
2023-04-01,K-pneumoniae__Carbapenems__South West,0.0
2023-05-01,K-pneumoniae__Carbapenems__South West,0.0
2023-06-01,K-pneumoniae__Carbapenems__South West,0.0
2023-07-01,K-pneumoniae__Carbapenems__South West,0.56
2023-08-01,K-pneumoniae__Carbapenems__South West,0.5
2023-09-01,K-pneumoniae__Carbapenems__South West,0.92
2023-10-01,K-pneumoniae__Carbapenems__South West,0.48
2023-11-01,K-pneumoniae__Carbapenems__South West,0.47
2023-12-01,K-pneumoniae__Carbapenems__South West,0.0
2024-01-01,K-pneumoniae__Carbapenems__South West,0.47
2024-02-01,K-pneumoniae__Carbapenems__South West,0.54
2024-03-01,K-pneumoniae__Carbapenems__South West,0.61
2024-04-01,K-pneumoniae__Carbapenems__South West,0.0
2024-05-01,K-pneumoniae__Carbapenems__South West,0.0
2024-06-01,K-pneumoniae__Carbapenems__South West,0.0
2024-07-01,K-pneumoniae__Carbapenems__South West,0.0
2024-08-01,K-pneumoniae__Carbapenems__South West,0.0
2024-09-01,K-pneumoniae__Carbapenems__South West,0.53
2024-10-01,K-pneumoniae__Carbapenems__South West,1.1
2024-11-01,K-pneumoniae__Carbapenems__South West,1.74
2024-12-01,K-pneumoniae__Carbapenems__South West,1.1
2025-01-01,K-pneumoniae__Carbapenems__South West,0.58
2025-02-01,K-pneumoniae__Carbapenems__South West,0.0
2025-03-01,K-pneumoniae__Carbapenems__South West,0.0
2025-04-01,K-pneumoniae__Carbapenems__South West,0.0
2025-05-01,K-pneumoniae__Carbapenems__South West,0.0
2025-06-01,K-pneumoniae__Carbapenems__South West,0.0
2021-08-01,K-pneumoniae__Carbapenems__West Midlands,0.57
2021-09-01,K-pneumoniae__Carbapenems__West Midlands,0.5
2021-10-01,K-pneumoniae__Carbapenems__West Midlands,0.93
2021-11-01,K-pneumoniae__Carbapenems__West Midlands,1.84
2021-12-01,K-pneumoniae__Carbapenems__West Midlands,1.43
2022-01-01,K-pneumoniae__Carbapenems__West Midlands,1.03
2022-02-01,K-pneumoniae__Carbapenems__West Midlands,0.0
2022-03-01,K-pneumoniae__Carbapenems__West Midlands,0.0
2022-04-01,K-pneumoniae__Carbapenems__West Midlands,0.0
2022-05-01,K-pneumoniae__Carbapenems__West Midlands,0.56
2022-06-01,K-pneumoniae__Carbapenems__West Midlands,1.14
2022-07-01,K-pneumoniae__Carbapenems__West Midlands,1.05
2022-08-01,K-pneumoniae__Carbapenems__West Midlands,1.12
2022-09-01,K-pneumoniae__Carbapenems__West Midlands,1.52
2022-10-01,K-pneumoniae__Carbapenems__West Midlands,2.91
2022-11-01,K-pneumoniae__Carbapenems__West Midlands,2.18
2022-12-01,K-pneumoniae__Carbapenems__West Midlands,1.42
2023-01-01,K-pneumoniae__Carbapenems__West Midlands,0.48
2023-02-01,K-pneumoniae__Carbapenems__West Midlands,1.04
2023-03-01,K-pneumoniae__Carbapenems__West Midlands,1.04
2023-04-01,K-pneumoniae__Carbapenems__West Midlands,1.06
2023-05-01,K-pneumoniae__Carbapenems__West Midlands,0.49
2023-06-01,K-pneumoniae__Carbapenems__West Midlands,0.44
2023-07-01,K-pneumoniae__Carbapenems__West Midlands,0.85
2023-08-01,K-pneumoniae__Carbapenems__West Midlands,1.24
2023-09-01,K-pneumoniae__Carbapenems__West Midlands,2.17
2023-10-01,K-pneumoniae__Carbapenems__West Midlands,1.24
2023-11-01,K-pneumoniae__Carbapenems__West Midlands,0.82
2023-12-01,K-pneumoniae__Carbapenems__West Midlands,0.0
2024-01-01,K-pneumoniae__Carbapenems__West Midlands,0.44
2024-02-01,K-pneumoniae__Carbapenems__West Midlands,1.44
2024-03-01,K-pneumoniae__Carbapenems__West Midlands,2.31
2024-04-01,K-pneumoniae__Carbapenems__West Midlands,1.87
2024-05-01,K-pneumoniae__Carbapenems__West Midlands,1.46
2024-06-01,K-pneumoniae__Carbapenems__West Midlands,0.99
2024-07-01,K-pneumoniae__Carbapenems__West Midlands,1.92
2024-08-01,K-pneumoniae__Carbapenems__West Midlands,1.31
2024-09-01,K-pneumoniae__Carbapenems__West Midlands,0.87
2024-10-01,K-pneumoniae__Carbapenems__West Midlands,0.41
2024-11-01,K-pneumoniae__Carbapenems__West Midlands,1.65
2024-12-01,K-pneumoniae__Carbapenems__West Midlands,1.65
2025-01-01,K-pneumoniae__Carbapenems__West Midlands,2.13
2025-02-01,K-pneumoniae__Carbapenems__West Midlands,2.07
2025-03-01,K-pneumoniae__Carbapenems__West Midlands,2.68
2025-04-01,K-pneumoniae__Carbapenems__West Midlands,1.95
2025-05-01,K-pneumoniae__Carbapenems__West Midlands,1.11
2025-06-01,K-pneumoniae__Carbapenems__West Midlands,1.49
2021-08-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.59
2021-09-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.04
2021-10-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.9
2021-11-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,2.29
2021-12-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.49
2022-01-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.04
2022-02-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.56
2022-03-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.02
2022-04-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.04
2022-05-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.02
2022-06-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.55
2022-07-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.52
2022-08-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.46
2022-09-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.46
2022-10-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.0
2022-11-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.0
2022-12-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.0
2023-01-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.0
2023-02-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.0
2023-03-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.55
2023-04-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.61
2023-05-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.61
2023-06-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.0
2023-07-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.0
2023-08-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.0
2023-09-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.21
2023-10-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.98
2023-11-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,2.16
2023-12-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.0
2024-01-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.49
2024-02-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.49
2024-03-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.47
2024-04-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.0
2024-05-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.0
2024-06-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.0
2024-07-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.46
2024-08-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.44
2024-09-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.46
2024-10-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.0
2024-11-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.47
2024-12-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.87
2025-01-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.91
2025-02-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.97
2025-03-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.58
2025-04-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,1.09
2025-05-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.51
2025-06-01,K-pneumoniae__Carbapenems__Yorkshire and Humber,0.47
2021-08-01,K-pneumoniae__Ciprofloxacin__East Midlands,10.78
2021-09-01,K-pneumoniae__Ciprofloxacin__East Midlands,9.4
2021-10-01,K-pneumoniae__Ciprofloxacin__East Midlands,15.38
2021-11-01,K-pneumoniae__Ciprofloxacin__East Midlands,13.12
2021-12-01,K-pneumoniae__Ciprofloxacin__East Midlands,12.2
2022-01-01,K-pneumoniae__Ciprofloxacin__East Midlands,10.0
2022-02-01,K-pneumoniae__Ciprofloxacin__East Midlands,13.6
2022-03-01,K-pneumoniae__Ciprofloxacin__East Midlands,16.67
2022-04-01,K-pneumoniae__Ciprofloxacin__East Midlands,16.54
2022-05-01,K-pneumoniae__Ciprofloxacin__East Midlands,13.99
2022-06-01,K-pneumoniae__Ciprofloxacin__East Midlands,11.56
2022-07-01,K-pneumoniae__Ciprofloxacin__East Midlands,12.5
2022-08-01,K-pneumoniae__Ciprofloxacin__East Midlands,11.88
2022-09-01,K-pneumoniae__Ciprofloxacin__East Midlands,13.53
2022-10-01,K-pneumoniae__Ciprofloxacin__East Midlands,9.94
2022-11-01,K-pneumoniae__Ciprofloxacin__East Midlands,16.57
2022-12-01,K-pneumoniae__Ciprofloxacin__East Midlands,16.95
2023-01-01,K-pneumoniae__Ciprofloxacin__East Midlands,19.76
2023-02-01,K-pneumoniae__Ciprofloxacin__East Midlands,12.99
2023-03-01,K-pneumoniae__Ciprofloxacin__East Midlands,15.11
2023-04-01,K-pneumoniae__Ciprofloxacin__East Midlands,12.99
2023-05-01,K-pneumoniae__Ciprofloxacin__East Midlands,14.79
2023-06-01,K-pneumoniae__Ciprofloxacin__East Midlands,10.86
2023-07-01,K-pneumoniae__Ciprofloxacin__East Midlands,11.45
2023-08-01,K-pneumoniae__Ciprofloxacin__East Midlands,8.5
2023-09-01,K-pneumoniae__Ciprofloxacin__East Midlands,12.64
2023-10-01,K-pneumoniae__Ciprofloxacin__East Midlands,12.89
2023-11-01,K-pneumoniae__Ciprofloxacin__East Midlands,15.76
2023-12-01,K-pneumoniae__Ciprofloxacin__East Midlands,14.29
2024-01-01,K-pneumoniae__Ciprofloxacin__East Midlands,17.06
2024-02-01,K-pneumoniae__Ciprofloxacin__East Midlands,15.06
2024-03-01,K-pneumoniae__Ciprofloxacin__East Midlands,17.65
2024-04-01,K-pneumoniae__Ciprofloxacin__East Midlands,15.34
2024-05-01,K-pneumoniae__Ciprofloxacin__East Midlands,17.37
2024-06-01,K-pneumoniae__Ciprofloxacin__East Midlands,15.46
2024-07-01,K-pneumoniae__Ciprofloxacin__East Midlands,14.5
2024-08-01,K-pneumoniae__Ciprofloxacin__East Midlands,14.35
2024-09-01,K-pneumoniae__Ciprofloxacin__East Midlands,13.59
2024-10-01,K-pneumoniae__Ciprofloxacin__East Midlands,17.79
2024-11-01,K-pneumoniae__Ciprofloxacin__East Midlands,16.91
2024-12-01,K-pneumoniae__Ciprofloxacin__East Midlands,18.14
2025-01-01,K-pneumoniae__Ciprofloxacin__East Midlands,17.84
2025-02-01,K-pneumoniae__Ciprofloxacin__East Midlands,17.19
2025-03-01,K-pneumoniae__Ciprofloxacin__East Midlands,15.84
2025-04-01,K-pneumoniae__Ciprofloxacin__East Midlands,11.43
2025-05-01,K-pneumoniae__Ciprofloxacin__East Midlands,11.39
2025-06-01,K-pneumoniae__Ciprofloxacin__East Midlands,12.43
2021-08-01,K-pneumoniae__Ciprofloxacin__East of England,13.81
2021-09-01,K-pneumoniae__Ciprofloxacin__East of England,16.52
2021-10-01,K-pneumoniae__Ciprofloxacin__East of England,17.78
2021-11-01,K-pneumoniae__Ciprofloxacin__East of England,17.73
2021-12-01,K-pneumoniae__Ciprofloxacin__East of England,16.1
2022-01-01,K-pneumoniae__Ciprofloxacin__East of England,14.0
2022-02-01,K-pneumoniae__Ciprofloxacin__East of England,13.85
2022-03-01,K-pneumoniae__Ciprofloxacin__East of England,13.79
2022-04-01,K-pneumoniae__Ciprofloxacin__East of England,15.27
2022-05-01,K-pneumoniae__Ciprofloxacin__East of England,13.13
2022-06-01,K-pneumoniae__Ciprofloxacin__East of England,15.58
2022-07-01,K-pneumoniae__Ciprofloxacin__East of England,17.82
2022-08-01,K-pneumoniae__Ciprofloxacin__East of England,18.02
2022-09-01,K-pneumoniae__Ciprofloxacin__East of England,19.07
2022-10-01,K-pneumoniae__Ciprofloxacin__East of England,16.96
2022-11-01,K-pneumoniae__Ciprofloxacin__East of England,21.13
2022-12-01,K-pneumoniae__Ciprofloxacin__East of England,18.48
2023-01-01,K-pneumoniae__Ciprofloxacin__East of England,22.84
2023-02-01,K-pneumoniae__Ciprofloxacin__East of England,24.47
2023-03-01,K-pneumoniae__Ciprofloxacin__East of England,25.85
2023-04-01,K-pneumoniae__Ciprofloxacin__East of England,22.22
2023-05-01,K-pneumoniae__Ciprofloxacin__East of England,20.36
2023-06-01,K-pneumoniae__Ciprofloxacin__East of England,22.88
2023-07-01,K-pneumoniae__Ciprofloxacin__East of England,25.39
2023-08-01,K-pneumoniae__Ciprofloxacin__East of England,22.39
2023-09-01,K-pneumoniae__Ciprofloxacin__East of England,19.85
2023-10-01,K-pneumoniae__Ciprofloxacin__East of England,19.33
2023-11-01,K-pneumoniae__Ciprofloxacin__East of England,22.1
2023-12-01,K-pneumoniae__Ciprofloxacin__East of England,21.93
2024-01-01,K-pneumoniae__Ciprofloxacin__East of England,23.29
2024-02-01,K-pneumoniae__Ciprofloxacin__East of England,24.59
2024-03-01,K-pneumoniae__Ciprofloxacin__East of England,28.03
2024-04-01,K-pneumoniae__Ciprofloxacin__East of England,23.89
2024-05-01,K-pneumoniae__Ciprofloxacin__East of England,19.23
2024-06-01,K-pneumoniae__Ciprofloxacin__East of England,17.65
2024-07-01,K-pneumoniae__Ciprofloxacin__East of England,21.29
2024-08-01,K-pneumoniae__Ciprofloxacin__East of England,22.53
2024-09-01,K-pneumoniae__Ciprofloxacin__East of England,24.68
2024-10-01,K-pneumoniae__Ciprofloxacin__East of England,24.84
2024-11-01,K-pneumoniae__Ciprofloxacin__East of England,26.37
2024-12-01,K-pneumoniae__Ciprofloxacin__East of England,24.04
2025-01-01,K-pneumoniae__Ciprofloxacin__East of England,22.99
2025-02-01,K-pneumoniae__Ciprofloxacin__East of England,21.71
2025-03-01,K-pneumoniae__Ciprofloxacin__East of England,19.47
2025-04-01,K-pneumoniae__Ciprofloxacin__East of England,20.16
2025-05-01,K-pneumoniae__Ciprofloxacin__East of England,20.15
2025-06-01,K-pneumoniae__Ciprofloxacin__East of England,23.63
2021-08-01,K-pneumoniae__Ciprofloxacin__London,27.37
2021-09-01,K-pneumoniae__Ciprofloxacin__London,22.26
2021-10-01,K-pneumoniae__Ciprofloxacin__London,23.01
2021-11-01,K-pneumoniae__Ciprofloxacin__London,23.81
2021-12-01,K-pneumoniae__Ciprofloxacin__London,27.22
2022-01-01,K-pneumoniae__Ciprofloxacin__London,26.02
2022-02-01,K-pneumoniae__Ciprofloxacin__London,27.17
2022-03-01,K-pneumoniae__Ciprofloxacin__London,27.84
2022-04-01,K-pneumoniae__Ciprofloxacin__London,27.17
2022-05-01,K-pneumoniae__Ciprofloxacin__London,27.59
2022-06-01,K-pneumoniae__Ciprofloxacin__London,24.35
2022-07-01,K-pneumoniae__Ciprofloxacin__London,24.57
2022-08-01,K-pneumoniae__Ciprofloxacin__London,22.83
2022-09-01,K-pneumoniae__Ciprofloxacin__London,24.51
2022-10-01,K-pneumoniae__Ciprofloxacin__London,24.46
2022-11-01,K-pneumoniae__Ciprofloxacin__London,26.85
2022-12-01,K-pneumoniae__Ciprofloxacin__London,25.3
2023-01-01,K-pneumoniae__Ciprofloxacin__London,27.3
2023-02-01,K-pneumoniae__Ciprofloxacin__London,24.12
2023-03-01,K-pneumoniae__Ciprofloxacin__London,24.67
2023-04-01,K-pneumoniae__Ciprofloxacin__London,24.0
2023-05-01,K-pneumoniae__Ciprofloxacin__London,26.35
2023-06-01,K-pneumoniae__Ciprofloxacin__London,28.57
2023-07-01,K-pneumoniae__Ciprofloxacin__London,28.78
2023-08-01,K-pneumoniae__Ciprofloxacin__London,26.42
2023-09-01,K-pneumoniae__Ciprofloxacin__London,26.3
2023-10-01,K-pneumoniae__Ciprofloxacin__London,25.78
2023-11-01,K-pneumoniae__Ciprofloxacin__London,26.29
2023-12-01,K-pneumoniae__Ciprofloxacin__London,25.74
2024-01-01,K-pneumoniae__Ciprofloxacin__London,23.23
2024-02-01,K-pneumoniae__Ciprofloxacin__London,22.73
2024-03-01,K-pneumoniae__Ciprofloxacin__London,20.92
2024-04-01,K-pneumoniae__Ciprofloxacin__London,22.22
2024-05-01,K-pneumoniae__Ciprofloxacin__London,21.45
2024-06-01,K-pneumoniae__Ciprofloxacin__London,23.36
2024-07-01,K-pneumoniae__Ciprofloxacin__London,23.31
2024-08-01,K-pneumoniae__Ciprofloxacin__London,26.18
2024-09-01,K-pneumoniae__Ciprofloxacin__London,24.48
2024-10-01,K-pneumoniae__Ciprofloxacin__London,26.56
2024-11-01,K-pneumoniae__Ciprofloxacin__London,25.83
2024-12-01,K-pneumoniae__Ciprofloxacin__London,26.69
2025-01-01,K-pneumoniae__Ciprofloxacin__London,26.3
2025-02-01,K-pneumoniae__Ciprofloxacin__London,26.5
2025-03-01,K-pneumoniae__Ciprofloxacin__London,25.51
2025-04-01,K-pneumoniae__Ciprofloxacin__London,22.94
2025-05-01,K-pneumoniae__Ciprofloxacin__London,20.93
2025-06-01,K-pneumoniae__Ciprofloxacin__London,22.38
2021-08-01,K-pneumoniae__Ciprofloxacin__North East,15.44
2021-09-01,K-pneumoniae__Ciprofloxacin__North East,15.91
2021-10-01,K-pneumoniae__Ciprofloxacin__North East,18.44
2021-11-01,K-pneumoniae__Ciprofloxacin__North East,22.31
2021-12-01,K-pneumoniae__Ciprofloxacin__North East,21.97
2022-01-01,K-pneumoniae__Ciprofloxacin__North East,22.69
2022-02-01,K-pneumoniae__Ciprofloxacin__North East,21.78
2022-03-01,K-pneumoniae__Ciprofloxacin__North East,20.41
2022-04-01,K-pneumoniae__Ciprofloxacin__North East,21.43
2022-05-01,K-pneumoniae__Ciprofloxacin__North East,25.96
2022-06-01,K-pneumoniae__Ciprofloxacin__North East,25.0
2022-07-01,K-pneumoniae__Ciprofloxacin__North East,19.27
2022-08-01,K-pneumoniae__Ciprofloxacin__North East,11.67
2022-09-01,K-pneumoniae__Ciprofloxacin__North East,12.77
2022-10-01,K-pneumoniae__Ciprofloxacin__North East,16.79
2022-11-01,K-pneumoniae__Ciprofloxacin__North East,20.61
2022-12-01,K-pneumoniae__Ciprofloxacin__North East,23.85
2023-01-01,K-pneumoniae__Ciprofloxacin__North East,19.0
2023-02-01,K-pneumoniae__Ciprofloxacin__North East,16.67
2023-03-01,K-pneumoniae__Ciprofloxacin__North East,17.2
