geography,stratum,date,organism,resistance_pct
West Midlands,Glycopeptides,2022-08-01,e-faecalis,1.15
West Midlands,Glycopeptides,2022-09-01,e-faecalis,3.53
West Midlands,Glycopeptides,2022-10-01,e-faecalis,3.61
West Midlands,Glycopeptides,2022-11-01,e-faecalis,2.13
West Midlands,Glycopeptides,2022-12-01,e-faecalis,0.0
West Midlands,Glycopeptides,2023-01-01,e-faecalis,1.01
West Midlands,Glycopeptides,2023-02-01,e-faecalis,1.05
West Midlands,Glycopeptides,2023-03-01,e-faecalis,1.68
West Midlands,Glycopeptides,2023-04-01,e-faecalis,0.86
West Midlands,Glycopeptides,2023-05-01,e-faecalis,0.89
West Midlands,Glycopeptides,2023-06-01,e-faecalis,0.0
West Midlands,Glycopeptides,2023-07-01,e-faecalis,0.98
West Midlands,Glycopeptides,2023-08-01,e-faecalis,1.69
West Midlands,Glycopeptides,2023-09-01,e-faecalis,1.61
West Midlands,Glycopeptides,2023-10-01,e-faecalis,0.88
West Midlands,Glycopeptides,2023-11-01,e-faecalis,0.0
West Midlands,Glycopeptides,2023-12-01,e-faecalis,2.04
West Midlands,Glycopeptides,2024-01-01,e-faecalis,2.78
West Midlands,Glycopeptides,2024-02-01,e-faecalis,3.7
West Midlands,Glycopeptides,2024-03-01,e-faecalis,3.36
West Midlands,Glycopeptides,2024-04-01,e-faecalis,3.77
West Midlands,Glycopeptides,2024-05-01,e-faecalis,3.06
West Midlands,Glycopeptides,2024-06-01,e-faecalis,1.06
West Midlands,Glycopeptides,2024-07-01,e-faecalis,0.0
West Midlands,Glycopeptides,2024-08-01,e-faecalis,0.91
West Midlands,Glycopeptides,2024-09-01,e-faecalis,0.97
West Midlands,Glycopeptides,2024-10-01,e-faecalis,1.03
West Midlands,Glycopeptides,2024-11-01,e-faecalis,1.04
West Midlands,Glycopeptides,2024-12-01,e-faecalis,2.0
West Midlands,Glycopeptides,2025-01-01,e-faecalis,1.9
West Midlands,Glycopeptides,2025-02-01,e-faecalis,1.02
West Midlands,Glycopeptides,2025-03-01,e-faecalis,0.0
West Midlands,Glycopeptides,2025-04-01,e-faecalis,0.0
West Midlands,Glycopeptides,2025-05-01,e-faecalis,0.0
West Midlands,Glycopeptides,2025-06-01,e-faecalis,0.0
Yorkshire and Humber,Glycopeptides,2020-10-01,e-faecalis,4.29
Yorkshire and Humber,Glycopeptides,2020-11-01,e-faecalis,3.03
Yorkshire and Humber,Glycopeptides,2020-12-01,e-faecalis,4.11
Yorkshire and Humber,Glycopeptides,2021-01-01,e-faecalis,5.0
Yorkshire and Humber,Glycopeptides,2021-02-01,e-faecalis,6.17
Yorkshire and Humber,Glycopeptides,2021-03-01,e-faecalis,5.06
Yorkshire and Humber,Glycopeptides,2021-04-01,e-faecalis,4.88
Yorkshire and Humber,Glycopeptides,2021-05-01,e-faecalis,5.33
Yorkshire and Humber,Glycopeptides,2021-06-01,e-faecalis,5.33
Yorkshire and Humber,Glycopeptides,2021-07-01,e-faecalis,2.67
Yorkshire and Humber,Glycopeptides,2021-08-01,e-faecalis,2.3
Yorkshire and Humber,Glycopeptides,2021-09-01,e-faecalis,1.09
Yorkshire and Humber,Glycopeptides,2021-10-01,e-faecalis,2.3
Yorkshire and Humber,Glycopeptides,2021-11-01,e-faecalis,6.59
Yorkshire and Humber,Glycopeptides,2021-12-01,e-faecalis,8.42
Yorkshire and Humber,Glycopeptides,2022-01-01,e-faecalis,9.57
Yorkshire and Humber,Glycopeptides,2022-02-01,e-faecalis,4.49
Yorkshire and Humber,Glycopeptides,2022-03-01,e-faecalis,5.56
Yorkshire and Humber,Glycopeptides,2022-04-01,e-faecalis,3.33
Yorkshire and Humber,Glycopeptides,2022-05-01,e-faecalis,3.57
Yorkshire and Humber,Glycopeptides,2022-06-01,e-faecalis,1.41
Yorkshire and Humber,Glycopeptides,2022-07-01,e-faecalis,3.61
Yorkshire and Humber,Glycopeptides,2022-08-01,e-faecalis,4.26
Yorkshire and Humber,Glycopeptides,2022-09-01,e-faecalis,3.85
Yorkshire and Humber,Glycopeptides,2022-10-01,e-faecalis,4.17
Yorkshire and Humber,Glycopeptides,2022-11-01,e-faecalis,4.08
Yorkshire and Humber,Glycopeptides,2022-12-01,e-faecalis,4.21
Yorkshire and Humber,Glycopeptides,2023-01-01,e-faecalis,3.26
Yorkshire and Humber,Glycopeptides,2023-02-01,e-faecalis,6.98
Yorkshire and Humber,Glycopeptides,2023-03-01,e-faecalis,7.53
Yorkshire and Humber,Glycopeptides,2023-04-01,e-faecalis,7.07
Yorkshire and Humber,Glycopeptides,2023-05-01,e-faecalis,3.96
Yorkshire and Humber,Glycopeptides,2023-06-01,e-faecalis,4.49
Yorkshire and Humber,Glycopeptides,2023-07-01,e-faecalis,5.26
Yorkshire and Humber,Glycopeptides,2023-08-01,e-faecalis,3.9
Yorkshire and Humber,Glycopeptides,2023-09-01,e-faecalis,2.44
Yorkshire and Humber,Glycopeptides,2023-10-01,e-faecalis,1.98
Yorkshire and Humber,Glycopeptides,2023-11-01,e-faecalis,4.21
Yorkshire and Humber,Glycopeptides,2023-12-01,e-faecalis,5.56
Yorkshire and Humber,Glycopeptides,2024-01-01,e-faecalis,7.62
Yorkshire and Humber,Glycopeptides,2024-02-01,e-faecalis,7.21
Yorkshire and Humber,Glycopeptides,2024-03-01,e-faecalis,7.55
Yorkshire and Humber,Glycopeptides,2024-04-01,e-faecalis,5.77
Yorkshire and Humber,Glycopeptides,2024-05-01,e-faecalis,3.92
Yorkshire and Humber,Glycopeptides,2024-06-01,e-faecalis,1.03
Yorkshire and Humber,Glycopeptides,2024-07-01,e-faecalis,4.49
Yorkshire and Humber,Glycopeptides,2024-08-01,e-faecalis,5.26
Yorkshire and Humber,Glycopeptides,2024-09-01,e-faecalis,6.45
Yorkshire and Humber,Glycopeptides,2024-10-01,e-faecalis,3.19
Yorkshire and Humber,Glycopeptides,2024-11-01,e-faecalis,2.83
Yorkshire and Humber,Glycopeptides,2024-12-01,e-faecalis,4.27
Yorkshire and Humber,Glycopeptides,2025-01-01,e-faecalis,3.82
Yorkshire and Humber,Glycopeptides,2025-02-01,e-faecalis,5.41
Yorkshire and Humber,Glycopeptides,2025-03-01,e-faecalis,7.29
Yorkshire and Humber,Glycopeptides,2025-04-01,e-faecalis,8.43
Yorkshire and Humber,Glycopeptides,2025-05-01,e-faecalis,7.78
Yorkshire and Humber,Glycopeptides,2025-06-01,e-faecalis,3.64
East Midlands,Glycopeptides,2020-10-01,e-faecium,11.94
East Midlands,Glycopeptides,2020-11-01,e-faecium,10.29
East Midlands,Glycopeptides,2020-12-01,e-faecium,10.23
East Midlands,Glycopeptides,2021-01-01,e-faecium,9.01
East Midlands,Glycopeptides,2021-02-01,e-faecium,8.96
East Midlands,Glycopeptides,2021-03-01,e-faecium,8.59
East Midlands,Glycopeptides,2021-04-01,e-faecium,12.5
East Midlands,Glycopeptides,2021-05-01,e-faecium,11.02
East Midlands,Glycopeptides,2021-06-01,e-faecium,10.0
East Midlands,Glycopeptides,2021-07-01,e-faecium,6.31
East Midlands,Glycopeptides,2021-08-01,e-faecium,6.19
East Midlands,Glycopeptides,2021-09-01,e-faecium,9.47
East Midlands,Glycopeptides,2021-10-01,e-faecium,14.29
East Midlands,Glycopeptides,2021-11-01,e-faecium,13.76
East Midlands,Glycopeptides,2021-12-01,e-faecium,15.89
East Midlands,Glycopeptides,2022-01-01,e-faecium,12.12
East Midlands,Glycopeptides,2022-02-01,e-faecium,12.75
East Midlands,Glycopeptides,2022-03-01,e-faecium,9.89
East Midlands,Glycopeptides,2022-04-01,e-faecium,9.52
East Midlands,Glycopeptides,2022-05-01,e-faecium,9.41
East Midlands,Glycopeptides,2022-06-01,e-faecium,9.68
East Midlands,Glycopeptides,2022-07-01,e-faecium,9.68
East Midlands,Glycopeptides,2022-08-01,e-faecium,10.84
East Midlands,Glycopeptides,2022-09-01,e-faecium,12.2
East Midlands,Glycopeptides,2022-10-01,e-faecium,14.61
East Midlands,Glycopeptides,2022-11-01,e-faecium,16.3
East Midlands,Glycopeptides,2022-12-01,e-faecium,14.94
East Midlands,Glycopeptides,2023-01-01,e-faecium,11.96
East Midlands,Glycopeptides,2023-02-01,e-faecium,10.87
East Midlands,Glycopeptides,2023-03-01,e-faecium,9.65
East Midlands,Glycopeptides,2023-04-01,e-faecium,9.4
East Midlands,Glycopeptides,2023-05-01,e-faecium,9.26
East Midlands,Glycopeptides,2023-06-01,e-faecium,9.28
East Midlands,Glycopeptides,2023-07-01,e-faecium,11.58
East Midlands,Glycopeptides,2023-08-01,e-faecium,12.9
East Midlands,Glycopeptides,2023-09-01,e-faecium,13.54
East Midlands,Glycopeptides,2023-10-01,e-faecium,12.5
East Midlands,Glycopeptides,2023-11-01,e-faecium,9.71
East Midlands,Glycopeptides,2023-12-01,e-faecium,13.4
East Midlands,Glycopeptides,2024-01-01,e-faecium,15.62
East Midlands,Glycopeptides,2024-02-01,e-faecium,16.13
East Midlands,Glycopeptides,2024-03-01,e-faecium,13.19
East Midlands,Glycopeptides,2024-04-01,e-faecium,11.58
East Midlands,Glycopeptides,2024-05-01,e-faecium,17.53
East Midlands,Glycopeptides,2024-06-01,e-faecium,19.23
East Midlands,Glycopeptides,2024-07-01,e-faecium,19.79
East Midlands,Glycopeptides,2024-08-01,e-faecium,12.63
East Midlands,Glycopeptides,2024-09-01,e-faecium,13.1
East Midlands,Glycopeptides,2024-10-01,e-faecium,12.05
East Midlands,Glycopeptides,2024-11-01,e-faecium,13.64
East Midlands,Glycopeptides,2024-12-01,e-faecium,11.0
East Midlands,Glycopeptides,2025-01-01,e-faecium,11.97
East Midlands,Glycopeptides,2025-02-01,e-faecium,12.71
East Midlands,Glycopeptides,2025-03-01,e-faecium,12.39
East Midlands,Glycopeptides,2025-04-01,e-faecium,12.04
East Midlands,Glycopeptides,2025-05-01,e-faecium,11.93
East Midlands,Glycopeptides,2025-06-01,e-faecium,11.01
East of England,Glycopeptides,2020-10-01,e-faecium,28.75
East of England,Glycopeptides,2020-11-01,e-faecium,22.78
East of England,Glycopeptides,2020-12-01,e-faecium,23.38
East of England,Glycopeptides,2021-01-01,e-faecium,27.72
East of England,Glycopeptides,2021-02-01,e-faecium,32.77
East of England,Glycopeptides,2021-03-01,e-faecium,40.41
East of England,Glycopeptides,2021-04-01,e-faecium,43.38
East of England,Glycopeptides,2021-05-01,e-faecium,42.74
East of England,Glycopeptides,2021-06-01,e-faecium,38.04
East of England,Glycopeptides,2021-07-01,e-faecium,41.98
East of England,Glycopeptides,2021-08-01,e-faecium,40.43
East of England,Glycopeptides,2021-09-01,e-faecium,35.29
East of England,Glycopeptides,2021-10-01,e-faecium,26.61
East of England,Glycopeptides,2021-11-01,e-faecium,29.06
East of England,Glycopeptides,2021-12-01,e-faecium,30.97
East of England,Glycopeptides,2022-01-01,e-faecium,42.55
East of England,Glycopeptides,2022-02-01,e-faecium,36.84
East of England,Glycopeptides,2022-03-01,e-faecium,39.37
East of England,Glycopeptides,2022-04-01,e-faecium,38.64
East of England,Glycopeptides,2022-05-01,e-faecium,41.23
East of England,Glycopeptides,2022-06-01,e-faecium,42.02
East of England,Glycopeptides,2022-07-01,e-faecium,40.5
East of England,Glycopeptides,2022-08-01,e-faecium,41.59
East of England,Glycopeptides,2022-09-01,e-faecium,37.62
East of England,Glycopeptides,2022-10-01,e-faecium,37.39
East of England,Glycopeptides,2022-11-01,e-faecium,38.21
East of England,Glycopeptides,2022-12-01,e-faecium,40.31
East of England,Glycopeptides,2023-01-01,e-faecium,40.0
East of England,Glycopeptides,2023-02-01,e-faecium,40.3
East of England,Glycopeptides,2023-03-01,e-faecium,40.16
East of England,Glycopeptides,2023-04-01,e-faecium,46.23
East of England,Glycopeptides,2023-05-01,e-faecium,45.3
East of England,Glycopeptides,2023-06-01,e-faecium,42.73
East of England,Glycopeptides,2023-07-01,e-faecium,40.91
East of England,Glycopeptides,2023-08-01,e-faecium,39.58
East of England,Glycopeptides,2023-09-01,e-faecium,41.28
East of England,Glycopeptides,2023-10-01,e-faecium,33.03
East of England,Glycopeptides,2023-11-01,e-faecium,33.6
East of England,Glycopeptides,2023-12-01,e-faecium,31.97
East of England,Glycopeptides,2024-01-01,e-faecium,36.59
East of England,Glycopeptides,2024-02-01,e-faecium,36.61
East of England,Glycopeptides,2024-03-01,e-faecium,31.62
East of England,Glycopeptides,2024-04-01,e-faecium,28.23
East of England,Glycopeptides,2024-05-01,e-faecium,29.01
East of England,Glycopeptides,2024-06-01,e-faecium,35.25
East of England,Glycopeptides,2024-07-01,e-faecium,32.14
East of England,Glycopeptides,2024-08-01,e-faecium,36.36
East of England,Glycopeptides,2024-09-01,e-faecium,37.4
East of England,Glycopeptides,2024-10-01,e-faecium,41.44
East of England,Glycopeptides,2024-11-01,e-faecium,32.74
East of England,Glycopeptides,2024-12-01,e-faecium,25.83
East of England,Glycopeptides,2025-01-01,e-faecium,23.65
East of England,Glycopeptides,2025-02-01,e-faecium,23.19
East of England,Glycopeptides,2025-03-01,e-faecium,23.08
East of England,Glycopeptides,2025-04-01,e-faecium,24.22
East of England,Glycopeptides,2025-05-01,e-faecium,26.52
East of England,Glycopeptides,2025-06-01,e-faecium,31.82
London,Glycopeptides,2020-10-01,e-faecium,21.05
London,Glycopeptides,2020-11-01,e-faecium,19.66
London,Glycopeptides,2020-12-01,e-faecium,23.39
London,Glycopeptides,2021-01-01,e-faecium,25.39
London,Glycopeptides,2021-02-01,e-faecium,30.29
London,Glycopeptides,2021-03-01,e-faecium,29.77
London,Glycopeptides,2021-04-01,e-faecium,28.22
London,Glycopeptides,2021-05-01,e-faecium,26.53
London,Glycopeptides,2021-06-01,e-faecium,24.79
London,Glycopeptides,2021-07-01,e-faecium,28.7
London,Glycopeptides,2021-08-01,e-faecium,23.7
London,Glycopeptides,2021-09-01,e-faecium,26.95
London,Glycopeptides,2021-10-01,e-faecium,26.57
London,Glycopeptides,2021-11-01,e-faecium,25.93
London,Glycopeptides,2021-12-01,e-faecium,24.16
London,Glycopeptides,2022-01-01,e-faecium,30.43
London,Glycopeptides,2022-02-01,e-faecium,33.56
London,Glycopeptides,2022-03-01,e-faecium,33.58
London,Glycopeptides,2022-04-01,e-faecium,22.63
London,Glycopeptides,2022-05-01,e-faecium,26.49
London,Glycopeptides,2022-06-01,e-faecium,26.54
London,Glycopeptides,2022-07-01,e-faecium,29.11
London,Glycopeptides,2022-08-01,e-faecium,24.36
London,Glycopeptides,2022-09-01,e-faecium,24.03
London,Glycopeptides,2022-10-01,e-faecium,25.16
London,Glycopeptides,2022-11-01,e-faecium,26.19
London,Glycopeptides,2022-12-01,e-faecium,25.57
London,Glycopeptides,2023-01-01,e-faecium,25.68
London,Glycopeptides,2023-02-01,e-faecium,26.35
London,Glycopeptides,2023-03-01,e-faecium,30.12
London,Glycopeptides,2023-04-01,e-faecium,28.29
London,Glycopeptides,2023-05-01,e-faecium,26.21
London,Glycopeptides,2023-06-01,e-faecium,24.81
London,Glycopeptides,2023-07-01,e-faecium,24.82
London,Glycopeptides,2023-08-01,e-faecium,23.75
London,Glycopeptides,2023-09-01,e-faecium,25.0
London,Glycopeptides,2023-10-01,e-faecium,23.23
London,Glycopeptides,2023-11-01,e-faecium,27.82
London,Glycopeptides,2023-12-01,e-faecium,26.92
London,Glycopeptides,2024-01-01,e-faecium,30.94
London,Glycopeptides,2024-02-01,e-faecium,30.53
London,Glycopeptides,2024-03-01,e-faecium,23.58
London,Glycopeptides,2024-04-01,e-faecium,15.45
London,Glycopeptides,2024-05-01,e-faecium,13.97
London,Glycopeptides,2024-06-01,e-faecium,17.24
London,Glycopeptides,2024-07-01,e-faecium,23.18
London,Glycopeptides,2024-08-01,e-faecium,23.36
London,Glycopeptides,2024-09-01,e-faecium,23.58
London,Glycopeptides,2024-10-01,e-faecium,23.73
London,Glycopeptides,2024-11-01,e-faecium,23.01
London,Glycopeptides,2024-12-01,e-faecium,20.61
London,Glycopeptides,2025-01-01,e-faecium,15.15
London,Glycopeptides,2025-02-01,e-faecium,17.05
London,Glycopeptides,2025-03-01,e-faecium,17.69
London,Glycopeptides,2025-04-01,e-faecium,17.52
London,Glycopeptides,2025-05-01,e-faecium,15.33
London,Glycopeptides,2025-06-01,e-faecium,14.07
North East,Glycopeptides,2020-10-01,e-faecium,18.18
North East,Glycopeptides,2020-11-01,e-faecium,20.0
North East,Glycopeptides,2020-12-01,e-faecium,19.44
North East,Glycopeptides,2021-01-01,e-faecium,12.82
North East,Glycopeptides,2021-02-01,e-faecium,9.76
North East,Glycopeptides,2021-03-01,e-faecium,5.71
North East,Glycopeptides,2021-04-01,e-faecium,8.11
North East,Glycopeptides,2021-05-01,e-faecium,8.33
North East,Glycopeptides,2021-06-01,e-faecium,5.71
North East,Glycopeptides,2021-07-01,e-faecium,7.69
North East,Glycopeptides,2021-08-01,e-faecium,5.0
North East,Glycopeptides,2021-09-01,e-faecium,7.14
North East,Glycopeptides,2021-10-01,e-faecium,7.14
North East,Glycopeptides,2021-11-01,e-faecium,10.26
North East,Glycopeptides,2021-12-01,e-faecium,10.0
North East,Glycopeptides,2022-01-01,e-faecium,7.5
North East,Glycopeptides,2022-02-01,e-faecium,4.55
North East,Glycopeptides,2022-03-01,e-faecium,10.2
North East,Glycopeptides,2022-04-01,e-faecium,15.56
North East,Glycopeptides,2022-05-01,e-faecium,21.15
North East,Glycopeptides,2022-06-01,e-faecium,14.81
North East,Glycopeptides,2022-07-01,e-faecium,9.8
North East,Glycopeptides,2022-08-01,e-faecium,8.7
North East,Glycopeptides,2022-09-01,e-faecium,15.38
North East,Glycopeptides,2022-10-01,e-faecium,19.57
North East,Glycopeptides,2022-11-01,e-faecium,14.89
North East,Glycopeptides,2022-12-01,e-faecium,13.64
North East,Glycopeptides,2023-01-01,e-faecium,9.09
North East,Glycopeptides,2023-02-01,e-faecium,14.81
North East,Glycopeptides,2023-03-01,e-faecium,13.21
North East,Glycopeptides,2023-04-01,e-faecium,15.22
North East,Glycopeptides,2023-05-01,e-faecium,11.43
North East,Glycopeptides,2023-06-01,e-faecium,11.11
North East,Glycopeptides,2023-07-01,e-faecium,13.89
North East,Glycopeptides,2023-08-01,e-faecium,8.57
North East,Glycopeptides,2023-09-01,e-faecium,9.09
North East,Glycopeptides,2023-10-01,e-faecium,8.89
North East,Glycopeptides,2023-11-01,e-faecium,20.45
North East,Glycopeptides,2023-12-01,e-faecium,22.86
North East,Glycopeptides,2024-01-01,e-faecium,17.07
North East,Glycopeptides,2024-02-01,e-faecium,10.0
North East,Glycopeptides,2024-03-01,e-faecium,12.0
North East,Glycopeptides,2024-04-01,e-faecium,12.0
North East,Glycopeptides,2024-05-01,e-faecium,10.0
North East,Glycopeptides,2024-06-01,e-faecium,10.0
North East,Glycopeptides,2024-07-01,e-faecium,9.43
North East,Glycopeptides,2024-08-01,e-faecium,8.89
North East,Glycopeptides,2024-09-01,e-faecium,8.33
North East,Glycopeptides,2024-10-01,e-faecium,12.0
North East,Glycopeptides,2024-11-01,e-faecium,13.73
North East,Glycopeptides,2024-12-01,e-faecium,16.36
North East,Glycopeptides,2025-01-01,e-faecium,13.21
North East,Glycopeptides,2025-02-01,e-faecium,12.5
North East,Glycopeptides,2025-03-01,e-faecium,11.32
North East,Glycopeptides,2025-04-01,e-faecium,17.02
North East,Glycopeptides,2025-05-01,e-faecium,22.0
North East,Glycopeptides,2025-06-01,e-faecium,17.31
North West,Glycopeptides,2020-10-01,e-faecium,16.19
North West,Glycopeptides,2020-11-01,e-faecium,21.37
North West,Glycopeptides,2020-12-01,e-faecium,22.96
North West,Glycopeptides,2021-01-01,e-faecium,20.0
North West,Glycopeptides,2021-02-01,e-faecium,20.5
North West,Glycopeptides,2021-03-01,e-faecium,18.82
North West,Glycopeptides,2021-04-01,e-faecium,22.37
North West,Glycopeptides,2021-05-01,e-faecium,20.44
North West,Glycopeptides,2021-06-01,e-faecium,22.41
North West,Glycopeptides,2021-07-01,e-faecium,23.42
North West,Glycopeptides,2021-08-01,e-faecium,27.78
North West,Glycopeptides,2021-09-01,e-faecium,30.09
North West,Glycopeptides,2021-10-01,e-faecium,26.26
North West,Glycopeptides,2021-11-01,e-faecium,20.21
North West,Glycopeptides,2021-12-01,e-faecium,19.79
North West,Glycopeptides,2022-01-01,e-faecium,19.63
North West,Glycopeptides,2022-02-01,e-faecium,17.59
North West,Glycopeptides,2022-03-01,e-faecium,14.88
North West,Glycopeptides,2022-04-01,e-faecium,17.74
North West,Glycopeptides,2022-05-01,e-faecium,20.39
North West,Glycopeptides,2022-06-01,e-faecium,22.07
North West,Glycopeptides,2022-07-01,e-faecium,18.79
North West,Glycopeptides,2022-08-01,e-faecium,19.23
North West,Glycopeptides,2022-09-01,e-faecium,18.18
North West,Glycopeptides,2022-10-01,e-faecium,20.29
North West,Glycopeptides,2022-11-01,e-faecium,23.94
North West,Glycopeptides,2022-12-01,e-faecium,26.14
North West,Glycopeptides,2023-01-01,e-faecium,26.8
North West,Glycopeptides,2023-02-01,e-faecium,27.14
North West,Glycopeptides,2023-03-01,e-faecium,27.13
North West,Glycopeptides,2023-04-01,e-faecium,27.78
North West,Glycopeptides,2023-05-01,e-faecium,22.0
North West,Glycopeptides,2023-06-01,e-faecium,22.3
North West,Glycopeptides,2023-07-01,e-faecium,24.0
North West,Glycopeptides,2023-08-01,e-faecium,28.97
North West,Glycopeptides,2023-09-01,e-faecium,27.59
North West,Glycopeptides,2023-10-01,e-faecium,25.9
North West,Glycopeptides,2023-11-01,e-faecium,22.66
North West,Glycopeptides,2023-12-01,e-faecium,22.58
North West,Glycopeptides,2024-01-01,e-faecium,21.01
North West,Glycopeptides,2024-02-01,e-faecium,20.97
North West,Glycopeptides,2024-03-01,e-faecium,20.77
North West,Glycopeptides,2024-04-01,e-faecium,20.9
North West,Glycopeptides,2024-05-01,e-faecium,20.0
North West,Glycopeptides,2024-06-01,e-faecium,19.12
North West,Glycopeptides,2024-07-01,e-faecium,16.43
North West,Glycopeptides,2024-08-01,e-faecium,15.0
North West,Glycopeptides,2024-09-01,e-faecium,13.27
North West,Glycopeptides,2024-10-01,e-faecium,17.92
North West,Glycopeptides,2024-11-01,e-faecium,20.18
North West,Glycopeptides,2024-12-01,e-faecium,22.81
North West,Glycopeptides,2025-01-01,e-faecium,23.48
North West,Glycopeptides,2025-02-01,e-faecium,19.42
North West,Glycopeptides,2025-03-01,e-faecium,21.23
North West,Glycopeptides,2025-04-01,e-faecium,17.04
North West,Glycopeptides,2025-05-01,e-faecium,17.29
North West,Glycopeptides,2025-06-01,e-faecium,15.08
South East,Glycopeptides,2020-10-01,e-faecium,23.85
